review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
review_000867,order_000867,3,,,2022-07-12 12:26:56.003200642,2022-07-13 12:26:56.003200642
review_000868,order_000868,2,Title 867,,2022-07-12 17:42:04.104820966,2022-07-13 17:42:04.104820966
review_000869,order_000869,5,Title 868,,2022-07-12 22:57:12.206441290,2022-07-13 22:57:12.206441290
review_000870,order_000870,2,Title 869,,2022-07-13 04:12:20.308061614,2022-07-14 04:12:20.308061614
review_000871,order_000871,1,Title 870,,2022-07-13 09:27:28.409681938,2022-07-14 09:27:28.409681938
review_000872,order_000872,2,Title 871,,2022-07-13 14:42:36.511302262,2022-07-14 14:42:36.511302262
review_000873,order_000873,3,,Comment message 872,2022-07-13 19:57:44.612922586,2022-07-14 19:57:44.612922586
review_000874,order_000874,2,Title 873,,2022-07-14 01:12:52.714542910,2022-07-15 01:12:52.714542910
review_000875,order_000875,5,Title 874,Comment message 874,2022-07-14 06:28:00.816163234,2022-07-15 06:28:00.816163234
review_000876,order_000876,4,Title 875,,2022-07-14 11:43:08.917783558,2022-07-15 11:43:08.917783558
review_000877,order_000877,4,,,2022-07-14 16:58:17.019403882,2022-07-15 16:58:17.019403882
review_000878,order_000878,1,Title 877,,2022-07-14 22:13:25.121024206,2022-07-15 22:13:25.121024206
review_000879,order_000879,3,,Comment message 878,2022-07-15 03:28:33.222644530,2022-07-16 03:28:33.222644530
review_000880,order_000880,1,,,2022-07-15 08:43:41.324264854,2022-07-16 08:43:41.324264854
review_000881,order_000881,1,,,2022-07-15 13:58:49.425885178,2022-07-16 13:58:49.425885178
review_000882,order_000882,1,Title 881,,2022-07-15 19:13:57.527505502,2022-07-16 19:13:57.527505502
review_000883,order_000883,3,Title 882,,2022-07-16 00:29:05.629125826,2022-07-17 00:29:05.629125826
review_000884,order_000884,3,,,2022-07-16 05:44:13.730746150,2022-07-17 05:44:13.730746150
review_000885,order_000885,3,Title 884,Comment message 884,2022-07-16 10:59:21.832366474,2022-07-17 10:59:21.832366474
review_000886,order_000886,4,Title 885,Comment message 885,2022-07-16 16:14:29.933986798,2022-07-17 16:14:29.933986798
review_000887,order_000887,1,,Comment message 886,2022-07-16 21:29:38.035607122,2022-07-17 21:29:38.035607122
review_000888,order_000888,4,,Comment message 887,2022-07-17 02:44:46.137227446,2022-07-18 02:44:46.137227446
review_000889,order_000889,3,Title 888,,2022-07-17 07:59:54.238847770,2022-07-18 07:59:54.238847770
review_000890,order_000890,2,,Comment message 889,2022-07-17 13:15:02.340468096,2022-07-18 13:15:02.340468096
review_000891,order_000891,2,Title 890,,2022-07-17 18:30:10.442088420,2022-07-18 18:30:10.442088420
review_000892,order_000892,3,,Comment message 891,2022-07-17 23:45:18.543708744,2022-07-18 23:45:18.543708744
review_000893,order_000893,1,,Comment message 892,2022-07-18 05:00:26.645329068,2022-07-19 05:00:26.645329068
review_000894,order_000894,4,,Comment message 893,2022-07-18 10:15:34.746949392,2022-07-19 10:15:34.746949392
review_000895,order_000895,5,,,2022-07-18 15:30:42.848569716,2022-07-19 15:30:42.848569716
review_000896,order_000896,5,,,2022-07-18 20:45:50.950190040,2022-07-19 20:45:50.950190040
review_000897,order_000897,4,,,2022-07-19 02:00:59.051810364,2022-07-20 02:00:59.051810364
review_000898,order_000898,4,,,2022-07-19 07:16:07.153430688,2022-07-20 07:16:07.153430688
review_000899,order_000899,5,Title 898,,2022-07-19 12:31:15.255051012,2022-07-20 12:31:15.255051012
review_000900,order_000900,3,,,2022-07-19 17:46:23.356671336,2022-07-20 17:46:23.356671336
review_000901,order_000901,1,,Comment message 900,2022-07-19 23:01:31.458291660,2022-07-20 23:01:31.458291660
review_000902,order_000902,1,,,2022-07-20 04:16:39.559911984,2022-07-21 04:16:39.559911984
review_000903,order_000903,5,,Comment message 902,2022-07-20 09:31:47.661532308,2022-07-21 09:31:47.661532308
review_000904,order_000904,1,,,2022-07-20 14:46:55.763152632,2022-07-21 14:46:55.763152632
review_000905,order_000905,5,Title 904,Comment message 904,2022-07-20 20:02:03.864772956,2022-07-21 20:02:03.864772956
review_000906,order_000906,3,,,2022-07-21 01:17:11.966393280,2022-07-22 01:17:11.966393280
review_000907,order_000907,3,Title 906,,2022-07-21 06:32:20.068013604,2022-07-22 06:32:20.068013604
review_000908,order_000908,3,Title 907,,2022-07-21 11:47:28.169633928,2022-07-22 11:47:28.169633928
review_000909,order_000909,2,Title 908,,2022-07-21 17:02:36.271254252,2022-07-22 17:02:36.271254252
review_000910,order_000910,4,,Comment message 909,2022-07-21 22:17:44.372874576,2022-07-22 22:17:44.372874576
review_000911,order_000911,1,,,2022-07-22 03:32:52.474494900,2022-07-23 03:32:52.474494900
review_000912,order_000912,1,,Comment message 911,2022-07-22 08:48:00.576115224,2022-07-23 08:48:00.576115224
review_000913,order_000913,2,,,2022-07-22 14:03:08.677735548,2022-07-23 14:03:08.677735548
review_000914,order_000914,3,,Comment message 913,2022-07-22 19:18:16.779355872,2022-07-23 19:18:16.779355872
review_000915,order_000915,5,,,2022-07-23 00:33:24.880976196,2022-07-24 00:33:24.880976196
review_000916,order_000916,2,,,2022-07-23 05:48:32.982596520,2022-07-24 05:48:32.982596520
review_000917,order_000917,3,Title 916,,2022-07-23 11:03:41.084216844,2022-07-24 11:03:41.084216844
review_000918,order_000918,1,,,2022-07-23 16:18:49.185837168,2022-07-24 16:18:49.185837168
review_000919,order_000919,3,Title 918,Comment message 918,2022-07-23 21:33:57.287457492,2022-07-24 21:33:57.287457492
review_000920,order_000920,1,,,2022-07-24 02:49:05.389077818,2022-07-25 02:49:05.389077818
review_000921,order_000921,2,,Comment message 920,2022-07-24 08:04:13.490698142,2022-07-25 08:04:13.490698142
review_000922,order_000922,4,Title 921,,2022-07-24 13:19:21.592318466,2022-07-25 13:19:21.592318466
review_000923,order_000923,1,,Comment message 922,2022-07-24 18:34:29.693938790,2022-07-25 18:34:29.693938790
review_000924,order_000924,5,Title 923,Comment message 923,2022-07-24 23:49:37.795559114,2022-07-25 23:49:37.795559114
review_000925,order_000925,3,Title 924,,2022-07-25 05:04:45.897179438,2022-07-26 05:04:45.897179438
review_000926,order_000926,2,Title 925,Comment message 925,2022-07-25 10:19:53.998799762,2022-07-26 10:19:53.998799762
review_000927,order_000927,4,Title 926,Comment message 926,2022-07-25 15:35:02.100420086,2022-07-26 15:35:02.100420086
review_000928,order_000928,2,Title 927,,2022-07-25 20:50:10.202040410,2022-07-26 20:50:10.202040410
review_000929,order_000929,1,Title 928,,2022-07-26 02:05:18.303660734,2022-07-27 02:05:18.303660734
review_000930,order_000930,5,,Comment message 929,2022-07-26 07:20:26.405281058,2022-07-27 07:20:26.405281058
review_000931,order_000931,1,,,2022-07-26 12:35:34.506901382,2022-07-27 12:35:34.506901382
review_000932,order_000932,1,,,2022-07-26 17:50:42.608521706,2022-07-27 17:50:42.608521706
review_000933,order_000933,1,,Comment message 932,2022-07-26 23:05:50.710142030,2022-07-27 23:05:50.710142030
review_000934,order_000934,4,Title 933,Comment message 933,2022-07-27 04:20:58.811762354,2022-07-28 04:20:58.811762354
review_000935,order_000935,5,Title 934,,2022-07-27 09:36:06.913382678,2022-07-28 09:36:06.913382678
review_000936,order_000936,3,,,2022-07-27 14:51:15.015003002,2022-07-28 14:51:15.015003002
review_000937,order_000937,1,,,2022-07-27 20:06:23.116623326,2022-07-28 20:06:23.116623326
review_000938,order_000938,4,Title 937,Comment message 937,2022-07-28 01:21:31.218243650,2022-07-29 01:21:31.218243650
review_000939,order_000939,4,,,2022-07-28 06:36:39.319863974,2022-07-29 06:36:39.319863974
review_000940,order_000940,1,,,2022-07-28 11:51:47.421484298,2022-07-29 11:51:47.421484298
review_000941,order_000941,4,Title 940,,2022-07-28 17:06:55.523104622,2022-07-29 17:06:55.523104622
review_000942,order_000942,4,Title 941,Comment message 941,2022-07-28 22:22:03.624724946,2022-07-29 22:22:03.624724946
review_000943,order_000943,3,Title 942,,2022-07-29 03:37:11.726345270,2022-07-30 03:37:11.726345270
review_000944,order_000944,4,Title 943,,2022-07-29 08:52:19.827965594,2022-07-30 08:52:19.827965594
review_000945,order_000945,4,,Comment message 944,2022-07-29 14:07:27.929585918,2022-07-30 14:07:27.929585918
review_000946,order_000946,4,Title 945,Comment message 945,2022-07-29 19:22:36.031206242,2022-07-30 19:22:36.031206242
review_000947,order_000947,3,,Comment message 946,2022-07-30 00:37:44.132826566,2022-07-31 00:37:44.132826566
review_000948,order_000948,3,,Comment message 947,2022-07-30 05:52:52.234446890,2022-07-31 05:52:52.234446890
review_000949,order_000949,3,,Comment message 948,2022-07-30 11:08:00.336067214,2022-07-31 11:08:00.336067214
review_000950,order_000950,4,,,2022-07-30 16:23:08.437687540,2022-07-31 16:23:08.437687540
review_000951,order_000951,3,,,2022-07-30 21:38:16.539307864,2022-07-31 21:38:16.539307864
review_000952,order_000952,4,,,2022-07-31 02:53:24.640928188,2022-08-01 02:53:24.640928188
review_000953,order_000953,2,Title 952,,2022-07-31 08:08:32.742548512,2022-08-01 08:08:32.742548512
review_000954,order_000954,1,,,2022-07-31 13:23:40.844168836,2022-08-01 13:23:40.844168836
review_000955,order_000955,2,Title 954,Comment message 954,2022-07-31 18:38:48.945789160,2022-08-01 18:38:48.945789160
review_000956,order_000956,5,,Comment message 955,2022-07-31 23:53:57.047409484,2022-08-01 23:53:57.047409484
review_000957,order_000957,4,,,2022-08-01 05:09:05.149029808,2022-08-02 05:09:05.149029808
review_000958,order_000958,2,,Comment message 957,2022-08-01 10:24:13.250650132,2022-08-02 10:24:13.250650132
review_000959,order_000959,3,,,2022-08-01 15:39:21.352270456,2022-08-02 15:39:21.352270456
review_000960,order_000960,2,,,2022-08-01 20:54:29.453890780,2022-08-02 20:54:29.453890780
review_000961,order_000961,1,,,2022-08-02 02:09:37.555511104,2022-08-03 02:09:37.555511104
review_000962,order_000962,3,Title 961,,2022-08-02 07:24:45.657131428,2022-08-03 07:24:45.657131428
review_000963,order_000963,3,,,2022-08-02 12:39:53.758751752,2022-08-03 12:39:53.758751752
review_000964,order_000964,1,Title 963,,2022-08-02 17:55:01.860372076,2022-08-03 17:55:01.860372076
review_000965,order_000965,1,Title 964,Comment message 964,2022-08-02 23:10:09.961992400,2022-08-03 23:10:09.961992400
review_000966,order_000966,3,,,2022-08-03 04:25:18.063612724,2022-08-04 04:25:18.063612724
review_000967,order_000967,2,Title 966,,2022-08-03 09:40:26.165233048,2022-08-04 09:40:26.165233048
review_000968,order_000968,1,Title 967,Comment message 967,2022-08-03 14:55:34.266853372,2022-08-04 14:55:34.266853372
review_000969,order_000969,1,,Comment message 968,2022-08-03 20:10:42.368473696,2022-08-04 20:10:42.368473696
review_000970,order_000970,2,,,2022-08-04 01:25:50.470094020,2022-08-05 01:25:50.470094020
review_000971,order_000971,1,,,2022-08-04 06:40:58.571714344,2022-08-05 06:40:58.571714344
review_000972,order_000972,1,Title 971,,2022-08-04 11:56:06.673334668,2022-08-05 11:56:06.673334668
review_000973,order_000973,1,Title 972,,2022-08-04 17:11:14.774954992,2022-08-05 17:11:14.774954992
review_000974,order_000974,2,,,2022-08-04 22:26:22.876575316,2022-08-05 22:26:22.876575316
review_000975,order_000975,1,Title 974,,2022-08-05 03:41:30.978195640,2022-08-06 03:41:30.978195640
review_000976,order_000976,5,,,2022-08-05 08:56:39.079815964,2022-08-06 08:56:39.079815964
review_000977,order_000977,3,,,2022-08-05 14:11:47.181436288,2022-08-06 14:11:47.181436288
review_000978,order_000978,4,Title 977,Comment message 977,2022-08-05 19:26:55.283056612,2022-08-06 19:26:55.283056612
review_000979,order_000979,3,,,2022-08-06 00:42:03.384676936,2022-08-07 00:42:03.384676936
review_000980,order_000980,3,,,2022-08-06 05:57:11.486297260,2022-08-07 05:57:11.486297260
review_000981,order_000981,1,Title 980,Comment message 980,2022-08-06 11:12:19.587917584,2022-08-07 11:12:19.587917584
review_000982,order_000982,1,Title 981,Comment message 981,2022-08-06 16:27:27.689537908,2022-08-07 16:27:27.689537908
review_000983,order_000983,5,,Comment message 982,2022-08-06 21:42:35.791158232,2022-08-07 21:42:35.791158232
review_000984,order_000984,5,,Comment message 983,2022-08-07 02:57:43.892778556,2022-08-08 02:57:43.892778556
review_000985,order_000985,5,,,2022-08-07 08:12:51.994398880,2022-08-08 08:12:51.994398880
review_000986,order_000986,5,,,2022-08-07 13:28:00.096019204,2022-08-08 13:28:00.096019204
review_000987,order_000987,4,,,2022-08-07 18:43:08.197639528,2022-08-08 18:43:08.197639528
review_000988,order_000988,4,Title 987,,2022-08-07 23:58:16.299259852,2022-08-08 23:58:16.299259852
review_000989,order_000989,3,,Comment message 988,2022-08-08 05:13:24.400880176,2022-08-09 05:13:24.400880176
review_000990,order_000990,3,,Comment message 989,2022-08-08 10:28:32.502500500,2022-08-09 10:28:32.502500500
review_000991,order_000991,5,,Comment message 990,2022-08-08 15:43:40.604120824,2022-08-09 15:43:40.604120824
review_000992,order_000992,5,,Comment message 991,2022-08-08 20:58:48.705741148,2022-08-09 20:58:48.705741148
review_000993,order_000993,4,,Comment message 992,2022-08-09 02:13:56.807361472,2022-08-10 02:13:56.807361472
review_000994,order_000994,2,,,2022-08-09 07:29:04.908981796,2022-08-10 07:29:04.908981796
review_000995,order_000995,1,Title 994,,2022-08-09 12:44:13.010602124,2022-08-10 12:44:13.010602124
review_000996,order_000996,3,,Comment message 995,2022-08-09 17:59:21.112222448,2022-08-10 17:59:21.112222448
review_000997,order_000997,3,,Comment message 996,2022-08-09 23:14:29.213842772,2022-08-10 23:14:29.213842772
review_000998,order_000998,2,,Comment message 997,2022-08-10 04:29:37.315463096,2022-08-11 04:29:37.315463096
review_000999,order_000999,3,Title 998,,2022-08-10 09:44:45.417083420,2022-08-11 09:44:45.417083420
review_001000,order_001000,5,,Comment message 999,2022-08-10 14:59:53.518703744,2022-08-11 14:59:53.518703744
review_001001,order_001001,5,,Comment message 1000,2022-08-10 20:15:01.620324068,2022-08-11 20:15:01.620324068
review_001002,order_001002,3,Title 1001,,2022-08-11 01:30:09.721944392,2022-08-12 01:30:09.721944392
review_001003,order_001003,2,Title 1002,Comment message 1002,2022-08-11 06:45:17.823564716,2022-08-12 06:45:17.823564716
review_001004,order_001004,5,Title 1003,,2022-08-11 12:00:25.925185040,2022-08-12 12:00:25.925185040
review_001005,order_001005,1,Title 1004,,2022-08-11 17:15:34.026805364,2022-08-12 17:15:34.026805364
review_001006,order_001006,5,,,2022-08-11 22:30:42.128425688,2022-08-12 22:30:42.128425688
review_001007,order_001007,4,Title 1006,Comment message 1006,2022-08-12 03:45:50.230046012,2022-08-13 03:45:50.230046012
review_001008,order_001008,3,Title 1007,Comment message 1007,2022-08-12 09:00:58.331666336,2022-08-13 09:00:58.331666336
review_001009,order_001009,2,Title 1008,,2022-08-12 14:16:06.433286660,2022-08-13 14:16:06.433286660
review_001010,order_001010,3,Title 1009,,2022-08-12 19:31:14.534906984,2022-08-13 19:31:14.534906984
review_001011,order_001011,4,,Comment message 1010,2022-08-13 00:46:22.636527308,2022-08-14 00:46:22.636527308
review_001012,order_001012,5,,,2022-08-13 06:01:30.738147632,2022-08-14 06:01:30.738147632
review_001013,order_001013,5,Title 1012,Comment message 1012,2022-08-13 11:16:38.839767956,2022-08-14 11:16:38.839767956
review_001014,order_001014,1,Title 1013,,2022-08-13 16:31:46.941388280,2022-08-14 16:31:46.941388280
review_001015,order_001015,4,,,2022-08-13 21:46:55.043008604,2022-08-14 21:46:55.043008604
review_001016,order_001016,3,,,2022-08-14 03:02:03.144628928,2022-08-15 03:02:03.144628928
review_001017,order_001017,3,Title 1016,Comment message 1016,2022-08-14 08:17:11.246249252,2022-08-15 08:17:11.246249252
review_001018,order_001018,3,,Comment message 1017,2022-08-14 13:32:19.347869576,2022-08-15 13:32:19.347869576
review_001019,order_001019,4,Title 1018,Comment message 1018,2022-08-14 18:47:27.449489900,2022-08-15 18:47:27.449489900
review_001020,order_001020,3,Title 1019,Comment message 1019,2022-08-15 00:02:35.551110224,2022-08-16 00:02:35.551110224
review_001021,order_001021,2,Title 1020,,2022-08-15 05:17:43.652730548,2022-08-16 05:17:43.652730548
review_001022,order_001022,2,Title 1021,,2022-08-15 10:32:51.754350872,2022-08-16 10:32:51.754350872
review_001023,order_001023,4,Title 1022,,2022-08-15 15:47:59.855971196,2022-08-16 15:47:59.855971196
review_001024,order_001024,1,,Comment message 1023,2022-08-15 21:03:07.957591520,2022-08-16 21:03:07.957591520
review_001025,order_001025,5,Title 1024,,2022-08-16 02:18:16.059211844,2022-08-17 02:18:16.059211844
review_001026,order_001026,4,,,2022-08-16 07:33:24.160832168,2022-08-17 07:33:24.160832168
review_001027,order_001027,5,,,2022-08-16 12:48:32.262452492,2022-08-17 12:48:32.262452492
review_001028,order_001028,2,Title 1027,,2022-08-16 18:03:40.364072816,2022-08-17 18:03:40.364072816
review_001029,order_001029,1,Title 1028,,2022-08-16 23:18:48.465693140,2022-08-17 23:18:48.465693140
review_001030,order_001030,1,Title 1029,,2022-08-17 04:33:56.567313464,2022-08-18 04:33:56.567313464
review_001031,order_001031,5,Title 1030,,2022-08-17 09:49:04.668933788,2022-08-18 09:49:04.668933788
review_001032,order_001032,5,,,2022-08-17 15:04:12.770554112,2022-08-18 15:04:12.770554112
review_001033,order_001033,5,Title 1032,Comment message 1032,2022-08-17 20:19:20.872174436,2022-08-18 20:19:20.872174436
review_001034,order_001034,1,,Comment message 1033,2022-08-18 01:34:28.973794760,2022-08-19 01:34:28.973794760
review_001035,order_001035,1,Title 1034,,2022-08-18 06:49:37.075415084,2022-08-19 06:49:37.075415084
review_001036,order_001036,3,,,2022-08-18 12:04:45.177035408,2022-08-19 12:04:45.177035408
review_001037,order_001037,2,,,2022-08-18 17:19:53.278655732,2022-08-19 17:19:53.278655732
review_001038,order_001038,2,Title 1037,Comment message 1037,2022-08-18 22:35:01.380276056,2022-08-19 22:35:01.380276056
review_001039,order_001039,2,,Comment message 1038,2022-08-19 03:50:09.481896380,2022-08-20 03:50:09.481896380
