order_id,payment_sequential,payment_type,payment_installments,payment_value
order_001421,1,credit_card,3,251.45
order_001421,2,boleto,9,316.47
order_001422,1,boleto,7,915.51
order_001423,1,credit_card,2,851.57
order_001423,2,boleto,11,547.3
order_001424,1,credit_card,9,434.9
order_001425,1,credit_card,12,400.14
order_001426,1,credit_card,2,772.93
order_001426,2,credit_card,1,866.42
order_001427,1,credit_card,7,319.99
order_001427,2,credit_card,1,644.43
order_001428,1,credit_card,5,910.16
order_001428,2,credit_card,6,129.52
order_001429,1,credit_card,5,428.72
order_001429,2,voucher,6,985.73
order_001430,1,credit_card,12,43.71
order_001430,2,credit_card,4,627.62
order_001431,1,credit_card,1,211.79
order_001431,2,voucher,12,428.77
order_001432,1,credit_card,3,226.82
order_001433,1,voucher,7,149.99
order_001434,1,boleto,10,907.85
order_001435,1,voucher,2,356.41
order_001435,2,boleto,7,963.45
order_001436,1,credit_card,1,555.83
order_001437,1,voucher,4,201.9
order_001438,1,credit_card,5,970.38
order_001438,2,boleto,9,681.42
order_001439,1,boleto,4,463.64
order_001440,1,voucher,3,883.09
order_001440,2,credit_card,8,323.03
order_001441,1,credit_card,9,85.92
order_001442,1,boleto,7,462.58
order_001442,2,credit_card,8,580.99
order_001443,1,boleto,8,471.48
order_001443,2,credit_card,6,625.67
order_001444,1,credit_card,5,196.91
order_001445,1,voucher,10,567.8
order_001445,2,credit_card,2,486.31
order_001446,1,credit_card,9,219.62
order_001446,2,boleto,9,650.31
order_001447,1,credit_card,3,503.14
order_001447,2,boleto,4,718.92
order_001448,1,credit_card,11,54.71
order_001449,1,credit_card,12,800.62
order_001450,1,credit_card,10,682.22
order_001451,1,boleto,2,60.08
order_001452,1,credit_card,2,976.27
order_001453,1,credit_card,3,280.88
order_001454,1,credit_card,10,749.74
order_001454,2,credit_card,9,262.67
order_001455,1,credit_card,11,462.27
order_001455,2,credit_card,3,170.01
order_001456,1,credit_card,9,64.85
order_001456,2,credit_card,11,830.03
order_001457,1,credit_card,5,976.88
order_001457,2,credit_card,3,977.86
order_001458,1,credit_card,1,218.12
order_001458,2,credit_card,6,354.18
order_001459,1,credit_card,11,375.42
order_001460,1,credit_card,1,889.9
order_001460,2,credit_card,6,334.2
order_001461,1,credit_card,10,320.62
order_001461,2,voucher,11,986.33
order_001462,1,credit_card,4,632.03
order_001463,1,credit_card,4,305.85
order_001464,1,boleto,12,428.9
order_001465,1,credit_card,11,183.09
order_001465,2,credit_card,11,506.32
order_001466,1,credit_card,10,796.72
order_001467,1,credit_card,8,549.6
order_001468,1,credit_card,7,729.29
order_001468,2,credit_card,5,307.18
order_001469,1,voucher,1,662.24
order_001469,2,credit_card,3,64.32
order_001470,1,credit_card,9,564.0
order_001470,2,credit_card,7,168.35
order_001471,1,credit_card,3,605.46
order_001472,1,credit_card,1,613.11
order_001473,1,credit_card,10,477.01
order_001473,2,credit_card,5,581.68
order_001474,1,credit_card,1,616.97
order_001474,2,credit_card,1,917.57
order_001475,1,credit_card,12,278.55
order_001475,2,credit_card,4,874.92
order_001476,1,credit_card,10,709.26
order_001477,1,credit_card,1,185.43
order_001477,2,credit_card,4,278.49
order_001478,1,credit_card,3,807.51
order_001479,1,credit_card,8,358.96
order_001479,2,credit_card,11,252.49
order_001480,1,boleto,11,674.68
order_001480,2,credit_card,6,795.94
order_001481,1,credit_card,9,946.52
order_001481,2,credit_card,10,178.49
order_001482,1,credit_card,8,360.84
order_001483,1,boleto,3,534.67
order_001484,1,credit_card,7,344.3
order_001484,2,credit_card,2,418.65
order_001485,1,credit_card,11,89.96
order_001486,1,credit_card,12,825.06
order_001487,1,credit_card,7,411.93
order_001487,2,boleto,5,98.94
order_001488,1,debit_card,9,406.92
order_001489,1,credit_card,7,171.1
order_001490,1,credit_card,11,623.78
order_001491,1,credit_card,5,830.42
order_001491,2,credit_card,7,506.18
order_001492,1,voucher,11,742.45
order_001493,1,credit_card,10,811.77
order_001494,1,credit_card,6,399.01
order_001495,1,credit_card,10,208.2
order_001496,1,credit_card,6,983.4
order_001496,2,boleto,11,665.53
order_001497,1,credit_card,1,355.41
order_001498,1,boleto,10,721.4
order_001499,1,credit_card,12,689.1
order_001500,1,credit_card,6,153.13
order_001500,2,credit_card,8,174.96
order_001501,1,boleto,7,681.98
order_001502,1,credit_card,12,338.46
order_001503,1,credit_card,3,281.44
order_001504,1,credit_card,12,523.69
order_001505,1,credit_card,1,701.71
order_001506,1,debit_card,10,803.02
order_001506,2,credit_card,11,47.14
order_001507,1,boleto,10,951.64
order_001507,2,debit_card,10,862.9
order_001508,1,credit_card,2,107.58
order_001508,2,credit_card,6,100.81
order_001509,1,credit_card,8,500.35
order_001510,1,debit_card,10,968.62
order_001511,1,credit_card,8,203.16
order_001512,1,credit_card,8,170.43
order_001512,2,credit_card,4,161.9
order_001513,1,credit_card,11,620.47
order_001514,1,credit_card,12,626.02
order_001515,1,voucher,5,911.61
order_001516,1,credit_card,6,738.31
order_001517,1,credit_card,4,852.37
order_001518,1,boleto,6,173.45
order_001518,2,credit_card,12,961.74
order_001519,1,credit_card,8,682.36
order_001519,2,credit_card,10,832.27
order_001520,1,credit_card,6,138.6
order_001520,2,boleto,8,988.92
order_001521,1,credit_card,11,123.4
order_001521,2,credit_card,4,380.34
order_001522,1,voucher,5,144.25
order_001522,2,boleto,6,371.8
order_001523,1,credit_card,8,702.43
order_001524,1,boleto,9,680.58
order_001524,2,credit_card,2,903.62
order_001525,1,debit_card,9,827.8
order_001526,1,credit_card,9,521.35
order_001527,1,credit_card,3,132.83
order_001528,1,credit_card,3,997.73
order_001528,2,boleto,1,743.27
order_001529,1,credit_card,11,556.26
order_001530,1,credit_card,5,862.01
order_001531,1,credit_card,6,403.84
order_001531,2,boleto,12,486.57
order_001532,1,credit_card,1,529.87
order_001532,2,credit_card,6,377.81
order_001533,1,credit_card,12,268.41
order_001534,1,boleto,9,77.42
order_001535,1,boleto,12,230.12
order_001535,2,boleto,9,408.65
order_001536,1,boleto,12,899.53
order_001536,2,boleto,6,68.92
order_001537,1,credit_card,8,453.56
order_001538,1,voucher,2,258.73
order_001539,1,boleto,5,558.98
order_001539,2,credit_card,9,637.21
order_001540,1,debit_card,6,746.42
order_001541,1,boleto,2,536.88
order_001541,2,credit_card,3,33.28
order_001542,1,credit_card,9,29.27
order_001542,2,credit_card,5,222.0
order_001543,1,credit_card,3,177.86
order_001543,2,credit_card,1,309.13
order_001544,1,boleto,6,853.36
order_001545,1,credit_card,8,881.63
order_001546,1,credit_card,5,670.7
order_001546,2,credit_card,11,776.77
order_001547,1,boleto,11,659.74
order_001547,2,boleto,12,105.48
order_001548,1,credit_card,3,35.59
order_001549,1,credit_card,3,982.3
order_001550,1,voucher,6,821.65
order_001551,1,credit_card,5,767.39
order_001552,1,credit_card,11,651.11
order_001552,2,credit_card,9,584.07
order_001553,1,credit_card,10,747.8
order_001554,1,debit_card,3,311.25
order_001555,1,credit_card,12,682.31
order_001555,2,credit_card,7,264.74
order_001556,1,credit_card,5,868.66
order_001557,1,credit_card,12,867.21
order_001557,2,credit_card,5,350.64
order_001558,1,credit_card,4,204.98
order_001559,1,credit_card,9,864.85
order_001560,1,credit_card,8,700.89
order_001561,1,credit_card,6,963.97
order_001561,2,boleto,7,865.53
order_001562,1,credit_card,12,830.17
order_001562,2,credit_card,4,507.37
order_001563,1,voucher,9,344.09
order_001564,1,credit_card,11,335.03
order_001564,2,credit_card,5,712.89
order_001565,1,credit_card,4,138.58
order_001566,1,credit_card,9,367.43
order_001567,1,credit_card,12,468.11
order_001568,1,boleto,6,840.46
order_001569,1,credit_card,1,478.8
order_001570,1,credit_card,6,569.65
order_001571,1,credit_card,2,597.25
order_001571,2,credit_card,8,442.3
order_001572,1,boleto,2,811.16
order_001572,2,credit_card,6,275.97
order_001573,1,credit_card,9,592.16
order_001574,1,voucher,11,372.62
order_001574,2,credit_card,10,423.25
order_001575,1,credit_card,5,378.77
order_001576,1,credit_card,6,959.05
order_001577,1,credit_card,10,94.46
order_001577,2,credit_card,8,122.53
order_001578,1,boleto,11,624.45
order_001579,1,boleto,11,912.53
order_001580,1,credit_card,7,50.29
order_001581,1,credit_card,7,816.86
order_001581,2,credit_card,11,412.19
order_001582,1,credit_card,4,552.81
order_001582,2,credit_card,1,460.74
order_001583,1,boleto,5,882.32
order_001584,1,credit_card,10,809.98
order_001585,1,credit_card,9,599.84
order_001586,1,credit_card,4,457.61
order_001587,1,boleto,9,230.95
order_001588,1,boleto,8,707.0
order_001589,1,boleto,3,898.87
order_001590,1,boleto,5,827.76
order_001591,1,debit_card,2,290.15
order_001591,2,credit_card,4,519.85
order_001592,1,credit_card,5,817.53
order_001592,2,credit_card,3,43.34
order_001593,1,credit_card,7,411.5
order_001594,1,credit_card,4,597.66
order_001594,2,credit_card,1,447.88
order_001595,1,credit_card,12,443.79
order_001595,2,credit_card,12,825.3
order_001596,1,voucher,4,112.22
order_001597,1,credit_card,9,822.46
order_001597,2,credit_card,10,236.31
order_001598,1,credit_card,12,164.14
order_001598,2,credit_card,10,973.5
order_001599,1,credit_card,3,181.79
order_001599,2,credit_card,10,369.58
order_001600,1,credit_card,5,193.92
order_001601,1,credit_card,12,421.34
order_001602,1,boleto,2,308.25
order_001602,2,credit_card,10,815.63
order_001603,1,debit_card,4,288.71
order_001604,1,credit_card,12,157.69
order_001604,2,voucher,6,229.08
order_001605,1,voucher,2,346.43
order_001605,2,credit_card,8,114.85
order_001606,1,credit_card,12,775.14
order_001607,1,credit_card,5,110.52
order_001607,2,credit_card,2,337.9
order_001608,1,credit_card,11,25.26
order_001609,1,credit_card,10,544.14
order_001609,2,boleto,10,198.4
order_001610,1,credit_card,2,798.42
order_001611,1,voucher,8,96.23
order_001612,1,credit_card,1,719.76
order_001613,1,boleto,4,282.92
order_001613,2,credit_card,9,325.44
order_001614,1,boleto,11,284.63
order_001615,1,boleto,2,178.17
order_001615,2,credit_card,6,52.53
order_001616,1,voucher,12,424.06
order_001617,1,credit_card,11,775.93
order_001617,2,credit_card,2,858.94
order_001618,1,boleto,7,681.28
order_001618,2,boleto,4,99.47
order_001619,1,credit_card,7,156.56
order_001620,1,boleto,4,277.33
order_001620,2,boleto,5,55.53
order_001621,1,credit_card,7,993.72
order_001621,2,credit_card,2,979.54
order_001622,1,boleto,8,600.27
order_001623,1,credit_card,2,789.71
order_001624,1,credit_card,4,493.13
order_001624,2,boleto,6,634.79
order_001625,1,credit_card,4,133.51
order_001626,1,boleto,5,480.71
order_001626,2,credit_card,9,956.64
order_001627,1,credit_card,4,640.87
order_001628,1,debit_card,7,948.98
order_001629,1,credit_card,5,751.95
order_001629,2,credit_card,6,627.59
order_001630,1,credit_card,8,790.57
order_001630,2,credit_card,10,942.88
order_001631,1,credit_card,5,256.55
order_001632,1,credit_card,12,380.22
order_001632,2,credit_card,5,295.99
order_001633,1,voucher,9,268.19
order_001634,1,credit_card,11,251.73
order_001635,1,boleto,5,724.56
order_001635,2,credit_card,6,888.92
order_001636,1,credit_card,11,340.38
order_001637,1,boleto,12,921.01
order_001637,2,credit_card,7,164.74
order_001638,1,credit_card,9,274.27
order_001639,1,credit_card,3,89.74
order_001639,2,credit_card,11,398.8
order_001640,1,credit_card,10,88.82
order_001641,1,credit_card,7,244.05
order_001641,2,credit_card,1,660.98
order_001642,1,voucher,12,554.78
order_001642,2,credit_card,10,978.01
order_001643,1,credit_card,5,167.85
order_001644,1,boleto,10,492.77
order_001645,1,debit_card,9,912.87
order_001646,1,voucher,1,935.59
order_001646,2,credit_card,9,959.67
order_001647,1,credit_card,1,997.76
order_001648,1,credit_card,10,87.22
order_001649,1,boleto,8,61.85
order_001650,1,credit_card,10,492.04
order_001651,1,boleto,6,875.2
order_001652,1,credit_card,7,367.63
order_001653,1,credit_card,3,314.56
order_001654,1,boleto,10,458.99
order_001654,2,boleto,1,633.62
order_001655,1,credit_card,10,198.17
order_001656,1,credit_card,2,420.86
order_001657,1,debit_card,6,356.82
order_001657,2,credit_card,11,760.21
order_001658,1,credit_card,12,654.44
order_001659,1,credit_card,8,956.48
order_001660,1,credit_card,2,730.57
order_001661,1,credit_card,2,705.58
order_001662,1,boleto,9,172.1
order_001663,1,credit_card,9,118.28
order_001663,2,credit_card,10,899.04
order_001664,1,credit_card,12,97.12
order_001665,1,credit_card,6,313.36
order_001665,2,credit_card,7,757.22
order_001666,1,credit_card,11,94.6
order_001666,2,credit_card,10,334.63
order_001667,1,boleto,7,683.49
order_001668,1,credit_card,4,130.85
order_001669,1,credit_card,7,415.33
order_001670,1,credit_card,6,590.89
order_001670,2,credit_card,10,119.72
order_001671,1,credit_card,4,33.24
order_001671,2,credit_card,1,854.87
order_001672,1,boleto,3,519.59
order_001673,1,credit_card,9,30.43
order_001673,2,credit_card,1,691.98
order_001674,1,boleto,5,47.71
order_001675,1,credit_card,11,445.02
order_001675,2,credit_card,2,726.88
order_001676,1,voucher,1,198.16
order_001676,2,credit_card,6,609.02
order_001677,1,credit_card,1,872.7
order_001678,1,boleto,4,568.81
order_001678,2,credit_card,11,594.39
order_001679,1,credit_card,3,417.81
order_001680,1,boleto,11,916.29
order_001681,1,credit_card,9,317.73
order_001681,2,credit_card,11,958.86
order_001682,1,credit_card,12,153.58
order_001682,2,boleto,9,973.67
order_001683,1,voucher,1,141.9
order_001683,2,boleto,2,390.12
order_001684,1,boleto,6,690.26
order_001685,1,boleto,2,989.45
order_001686,1,credit_card,10,746.91
order_001687,1,boleto,9,356.22
order_001688,1,credit_card,4,898.56
order_001688,2,credit_card,3,787.8
order_001689,1,debit_card,10,452.34
order_001689,2,boleto,1,791.24
order_001690,1,boleto,2,877.85
order_001690,2,credit_card,1,835.23
order_001691,1,credit_card,12,597.67
order_001692,1,credit_card,10,960.89
order_001693,1,credit_card,11,139.26
order_001694,1,boleto,2,36.03
order_001694,2,credit_card,1,566.89
order_001695,1,credit_card,3,153.47
order_001695,2,credit_card,5,627.75
order_001696,1,credit_card,1,639.9
order_001697,1,credit_card,10,235.57
order_001698,1,credit_card,4,367.14
order_001699,1,credit_card,6,499.74
order_001700,1,credit_card,1,249.47
order_001700,2,boleto,6,164.25
order_001701,1,credit_card,10,41.6
order_001701,2,boleto,11,672.1
order_001702,1,credit_card,9,782.59
order_001702,2,credit_card,10,457.57
order_001703,1,credit_card,12,75.75
order_001703,2,credit_card,9,993.62
order_001704,1,credit_card,8,460.32
order_001704,2,credit_card,1,687.65
order_001705,1,credit_card,11,441.95
order_001705,2,boleto,6,841.54
order_001706,1,credit_card,6,910.01
order_001706,2,debit_card,7,702.16
order_001707,1,credit_card,6,597.61
order_001707,2,credit_card,7,906.54
order_001708,1,credit_card,11,214.47
order_001708,2,credit_card,5,360.9
order_001709,1,credit_card,6,659.62
order_001710,1,credit_card,2,232.06
order_001711,1,voucher,12,60.41
order_001711,2,boleto,2,697.53
order_001712,1,credit_card,1,866.64
order_001713,1,credit_card,5,91.22
order_001713,2,credit_card,10,733.84
order_001714,1,credit_card,11,37.8
order_001714,2,boleto,4,482.22
order_001715,1,credit_card,3,594.42
order_001715,2,credit_card,10,851.59
order_001716,1,boleto,11,737.9
order_001716,2,credit_card,5,53.49
order_001717,1,credit_card,10,890.26
order_001717,2,credit_card,8,862.2
order_001718,1,credit_card,7,318.77
order_001719,1,credit_card,9,237.35
order_001720,1,credit_card,10,768.84
order_001720,2,boleto,8,401.43
order_001721,1,credit_card,9,89.96
order_001722,1,credit_card,11,831.06
order_001723,1,boleto,5,342.1
order_001723,2,credit_card,9,55.42
order_001724,1,boleto,7,830.32
order_001724,2,credit_card,9,289.69
order_001725,1,voucher,9,950.27
order_001726,1,boleto,8,679.73
order_001727,1,boleto,5,460.85
order_001728,1,credit_card,11,811.84
order_001728,2,voucher,4,321.59
order_001729,1,credit_card,5,760.76
order_001729,2,credit_card,7,752.96
order_001730,1,credit_card,2,845.31
order_001730,2,credit_card,12,475.79
order_001731,1,boleto,11,45.95
order_001732,1,credit_card,12,152.13
order_001733,1,credit_card,12,388.02
order_001733,2,credit_card,11,983.59
order_001734,1,credit_card,5,441.72
order_001735,1,credit_card,3,998.36
order_001736,1,voucher,5,998.9
order_001737,1,credit_card,1,103.67
order_001738,1,credit_card,12,78.08
order_001739,1,credit_card,1,719.12
order_001739,2,credit_card,9,548.47
order_001740,1,credit_card,11,630.11
order_001740,2,credit_card,9,622.83
order_001741,1,credit_card,4,358.34
order_001741,2,credit_card,4,606.22
order_001742,1,debit_card,11,559.49
order_001742,2,credit_card,9,968.96
order_001743,1,boleto,6,823.66
order_001744,1,credit_card,9,556.58
order_001744,2,credit_card,9,83.05
order_001745,1,boleto,12,210.71
order_001746,1,voucher,6,737.25
order_001747,1,credit_card,9,644.18
order_001747,2,boleto,3,705.56
order_001748,1,boleto,3,190.1
order_001748,2,credit_card,12,55.23
order_001749,1,credit_card,8,352.72
order_001749,2,credit_card,11,765.0
order_001750,1,boleto,5,135.09
order_001750,2,credit_card,10,825.31
order_001751,1,credit_card,8,555.71
order_001752,1,credit_card,7,980.88
order_001752,2,credit_card,12,933.53
order_001753,1,credit_card,5,514.61
order_001754,1,boleto,6,628.19
order_001754,2,credit_card,4,323.15
order_001755,1,boleto,7,351.76
order_001755,2,credit_card,11,315.25
order_001756,1,voucher,7,813.31
order_001757,1,boleto,4,36.5
order_001758,1,credit_card,4,515.32
order_001758,2,credit_card,2,899.13
order_001759,1,credit_card,3,779.94
order_001760,1,debit_card,11,845.56
order_001760,2,credit_card,8,464.31
order_001761,1,credit_card,11,529.11
order_001762,1,credit_card,4,683.91
order_001762,2,voucher,6,348.96
order_001763,1,voucher,11,466.54
order_001764,1,credit_card,9,909.14
order_001765,1,credit_card,8,847.42
order_001765,2,credit_card,7,537.07
order_001766,1,boleto,7,314.26
order_001766,2,credit_card,10,953.23
