order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
order_001302,cust_00142,delivered,2022-10-12 23:25:25.985197040,2022-10-12 23:25:25.985197040,2022-10-13 17:10:40.208041612,2022-10-14 17:10:40.208041612,2022-10-22 05:40:11.762352472
order_001303,cust_00194,delivered,2022-10-13 04:40:51.370274052,2022-10-13 04:40:51.370274052,2022-10-13 22:25:48.309661936,2022-10-14 22:25:48.309661936,2022-10-22 10:55:54.430886180
order_001304,cust_00015,shipped,2022-10-13 09:56:16.755351068,2022-10-13 09:56:16.755351068,2022-10-14 03:40:56.411282260,2022-10-15 03:40:56.411282260,2022-10-22 16:11:37.099419884
order_001305,cust_00972,delivered,2022-10-13 15:11:42.140428084,2022-10-13 15:11:42.140428084,2022-10-14 08:56:04.512902584,2022-10-15 08:56:04.512902584,2022-10-22 21:27:19.767953592
order_001306,cust_00095,delivered,2022-10-13 20:27:07.525505100,2022-10-13 20:27:07.525505100,2022-10-14 14:11:12.614522908,2022-10-15 14:11:12.614522908,2022-10-23 02:43:02.436487300
order_001307,cust_00373,delivered,2022-10-14 01:42:32.910582116,2022-10-14 01:42:32.910582116,2022-10-14 19:26:20.716143232,2022-10-15 19:26:20.716143232,2022-10-23 07:58:45.105021004
order_001308,cust_00193,canceled,2022-10-14 06:57:58.295659132,2022-10-14 06:57:58.295659132,2022-10-15 00:41:28.817763556,2022-10-16 00:41:28.817763556,2022-10-23 13:14:27.773554712
order_001309,cust_00736,delivered,2022-10-14 12:13:23.680736148,2022-10-14 12:13:23.680736148,2022-10-15 05:56:36.919383880,2022-10-16 05:56:36.919383880,2022-10-23 18:30:10.442088420
order_001310,cust_00532,delivered,2022-10-14 17:28:49.065813160,2022-10-14 17:28:49.065813160,2022-10-15 11:11:45.021004204,2022-10-16 11:11:45.021004204,2022-10-23 23:45:53.110622124
order_001311,cust_00519,delivered,2022-10-14 22:44:14.450890176,2022-10-14 22:44:14.450890176,2022-10-15 16:26:53.122624528,2022-10-16 16:26:53.122624528,2022-10-24 05:01:35.779155832
order_001312,cust_00996,shipped,2022-10-15 03:59:39.835967192,2022-10-15 03:59:39.835967192,2022-10-15 21:42:01.224244852,2022-10-16 21:42:01.224244852,2022-10-24 10:17:18.447689540
order_001313,cust_00317,shipped,2022-10-15 09:15:05.221044208,2022-10-15 09:15:05.221044208,2022-10-16 02:57:09.325865176,2022-10-17 02:57:09.325865176,2022-10-24 15:33:01.116223244
order_001314,cust_00369,delivered,2022-10-15 14:30:30.606121224,2022-10-15 14:30:30.606121224,2022-10-16 08:12:17.427485500,2022-10-17 08:12:17.427485500,2022-10-24 20:48:43.784756952
order_001315,cust_00692,processing,2022-10-15 19:45:55.991198240,2022-10-15 19:45:55.991198240,2022-10-16 13:27:25.529105824,2022-10-17 13:27:25.529105824,2022-10-25 02:04:26.453290660
order_001316,cust_00274,delivered,2022-10-16 01:01:21.376275256,2022-10-16 01:01:21.376275256,2022-10-16 18:42:33.630726148,2022-10-17 18:42:33.630726148,2022-10-25 07:20:09.121824364
order_001317,cust_00558,shipped,2022-10-16 06:16:46.761352268,2022-10-16 06:16:46.761352268,2022-10-16 23:57:41.732346472,2022-10-17 23:57:41.732346472,2022-10-25 12:35:51.790358072
order_001318,cust_00661,delivered,2022-10-16 11:32:12.146429284,2022-10-16 11:32:12.146429284,2022-10-17 05:12:49.833966796,2022-10-18 05:12:49.833966796,2022-10-25 17:51:34.458891780
order_001319,cust_00345,delivered,2022-10-16 16:47:37.531506300,2022-10-16 16:47:37.531506300,2022-10-17 10:27:57.935587120,2022-10-18 10:27:57.935587120,2022-10-25 23:07:17.127425488
order_001320,cust_00194,delivered,2022-10-16 22:03:02.916583316,2022-10-16 22:03:02.916583316,2022-10-17 15:43:06.037207444,2022-10-18 15:43:06.037207444,2022-10-26 04:22:59.795959192
order_001321,cust_00281,processing,2022-10-17 03:18:28.301660332,2022-10-17 03:18:28.301660332,2022-10-17 20:58:14.138827768,2022-10-18 20:58:14.138827768,2022-10-26 09:38:42.464492900
order_001322,cust_00171,processing,2022-10-17 08:33:53.686737348,2022-10-17 08:33:53.686737348,2022-10-18 02:13:22.240448092,2022-10-19 02:13:22.240448092,2022-10-26 14:54:25.133026608
order_001323,cust_00661,delivered,2022-10-17 13:49:19.071814360,2022-10-17 13:49:19.071814360,2022-10-18 07:28:30.342068416,2022-10-19 07:28:30.342068416,2022-10-26 20:10:07.801560312
order_001324,cust_00040,delivered,2022-10-17 19:04:44.456891376,2022-10-17 19:04:44.456891376,2022-10-18 12:43:38.443688740,2022-10-19 12:43:38.443688740,2022-10-27 01:25:50.470094020
order_001325,cust_00504,delivered,2022-10-18 00:20:09.841968392,2022-10-18 00:20:09.841968392,2022-10-18 17:58:46.545309064,2022-10-19 17:58:46.545309064,2022-10-27 06:41:33.138627728
order_001326,cust_00222,delivered,2022-10-18 05:35:35.227045408,2022-10-18 05:35:35.227045408,2022-10-18 23:13:54.646929388,2022-10-19 23:13:54.646929388,2022-10-27 11:57:15.807161432
order_001327,cust_00183,processing,2022-10-18 10:51:00.612122424,2022-10-18 10:51:00.612122424,2022-10-19 04:29:02.748549712,2022-10-20 04:29:02.748549712,2022-10-27 17:12:58.475695140
order_001328,cust_00827,delivered,2022-10-18 16:06:25.997199440,2022-10-18 16:06:25.997199440,2022-10-19 09:44:10.850170036,2022-10-20 09:44:10.850170036,2022-10-27 22:28:41.144228848
order_001329,cust_00040,delivered,2022-10-18 21:21:51.382276456,2022-10-18 21:21:51.382276456,2022-10-19 14:59:18.951790360,2022-10-20 14:59:18.951790360,2022-10-28 03:44:23.812762552
order_001330,cust_00326,delivered,2022-10-19 02:37:16.767353468,2022-10-19 02:37:16.767353468,2022-10-19 20:14:27.053410684,2022-10-20 20:14:27.053410684,2022-10-28 09:00:06.481296260
order_001331,cust_00079,delivered,2022-10-19 07:52:42.152430484,2022-10-19 07:52:42.152430484,2022-10-20 01:29:35.155031008,2022-10-21 01:29:35.155031008,2022-10-28 14:15:49.149829968
order_001332,cust_00513,delivered,2022-10-19 13:08:07.537507500,2022-10-19 13:08:07.537507500,2022-10-20 06:44:43.256651332,2022-10-21 06:44:43.256651332,2022-10-28 19:31:31.818363672
order_001333,cust_00322,processing,2022-10-19 18:23:32.922584516,2022-10-19 18:23:32.922584516,2022-10-20 11:59:51.358271656,2022-10-21 11:59:51.358271656,2022-10-29 00:47:14.486897380
order_001334,cust_00902,processing,2022-10-19 23:38:58.307661532,2022-10-19 23:38:58.307661532,2022-10-20 17:14:59.459891980,2022-10-21 17:14:59.459891980,2022-10-29 06:02:57.155431088
order_001335,cust_00800,delivered,2022-10-20 04:54:23.692738548,2022-10-20 04:54:23.692738548,2022-10-20 22:30:07.561512304,2022-10-21 22:30:07.561512304,2022-10-29 11:18:39.823964796
order_001336,cust_00315,delivered,2022-10-20 10:09:49.077815564,2022-10-20 10:09:49.077815564,2022-10-21 03:45:15.663132628,2022-10-22 03:45:15.663132628,2022-10-29 16:34:22.492498500
order_001337,cust_00179,processing,2022-10-20 15:25:14.462892576,2022-10-20 15:25:14.462892576,2022-10-21 09:00:23.764752952,2022-10-22 09:00:23.764752952,2022-10-29 21:50:05.161032208
order_001338,cust_00209,shipped,2022-10-20 20:40:39.847969592,2022-10-20 20:40:39.847969592,2022-10-21 14:15:31.866373276,2022-10-22 14:15:31.866373276,2022-10-30 03:05:47.829565916
order_001339,cust_00535,delivered,2022-10-21 01:56:05.233046608,2022-10-21 01:56:05.233046608,2022-10-21 19:30:39.967993600,2022-10-22 19:30:39.967993600,2022-10-30 08:21:30.498099620
order_001340,cust_00589,delivered,2022-10-21 07:11:30.618123624,2022-10-21 07:11:30.618123624,2022-10-22 00:45:48.069613924,2022-10-23 00:45:48.069613924,2022-10-30 13:37:13.166633328
order_001341,cust_00535,delivered,2022-10-21 12:26:56.003200640,2022-10-21 12:26:56.003200640,2022-10-22 06:00:56.171234248,2022-10-23 06:00:56.171234248,2022-10-30 18:52:55.835167036
order_001342,cust_00228,delivered,2022-10-21 17:42:21.388277656,2022-10-21 17:42:21.388277656,2022-10-22 11:16:04.272854572,2022-10-23 11:16:04.272854572,2022-10-31 00:08:38.503700740
order_001343,cust_00770,delivered,2022-10-21 22:57:46.773354668,2022-10-21 22:57:46.773354668,2022-10-22 16:31:12.374474896,2022-10-23 16:31:12.374474896,2022-10-31 05:24:21.172234448
order_001344,cust_00839,shipped,2022-10-22 04:13:12.158431684,2022-10-22 04:13:12.158431684,2022-10-22 21:46:20.476095220,2022-10-23 21:46:20.476095220,2022-10-31 10:40:03.840768156
order_001345,cust_00237,shipped,2022-10-22 09:28:37.543508700,2022-10-22 09:28:37.543508700,2022-10-23 03:01:28.577715544,2022-10-24 03:01:28.577715544,2022-10-31 15:55:46.509301860
order_001346,cust_00483,delivered,2022-10-22 14:44:02.928585716,2022-10-22 14:44:02.928585716,2022-10-23 08:16:36.679335868,2022-10-24 08:16:36.679335868,2022-10-31 21:11:29.177835568
order_001347,cust_00738,processing,2022-10-22 19:59:28.313662732,2022-10-22 19:59:28.313662732,2022-10-23 13:31:44.780956192,2022-10-24 13:31:44.780956192,2022-11-01 02:27:11.846369276
order_001348,cust_00118,shipped,2022-10-23 01:14:53.698739748,2022-10-23 01:14:53.698739748,2022-10-23 18:46:52.882576516,2022-10-24 18:46:52.882576516,2022-11-01 07:42:54.514902980
order_001349,cust_00100,shipped,2022-10-23 06:30:19.083816764,2022-10-23 06:30:19.083816764,2022-10-24 00:02:00.984196840,2022-10-25 00:02:00.984196840,2022-11-01 12:58:37.183436688
order_001350,cust_00008,delivered,2022-10-23 11:45:44.468893776,2022-10-23 11:45:44.468893776,2022-10-24 05:17:09.085817164,2022-10-25 05:17:09.085817164,2022-11-01 18:14:19.851970396
order_001351,cust_00729,delivered,2022-10-23 17:01:09.853970792,2022-10-23 17:01:09.853970792,2022-10-24 10:32:17.187437488,2022-10-25 10:32:17.187437488,2022-11-01 23:30:02.520504100
order_001352,cust_00648,delivered,2022-10-23 22:16:35.239047808,2022-10-23 22:16:35.239047808,2022-10-24 15:47:25.289057812,2022-10-25 15:47:25.289057812,2022-11-02 04:45:45.189037808
order_001353,cust_00533,processing,2022-10-24 03:32:00.624124824,2022-10-24 03:32:00.624124824,2022-10-24 21:02:33.390678136,2022-10-25 21:02:33.390678136,2022-11-02 10:01:27.857571516
order_001354,cust_00115,processing,2022-10-24 08:47:26.009201840,2022-10-24 08:47:26.009201840,2022-10-25 02:17:41.492298460,2022-10-26 02:17:41.492298460,2022-11-02 15:17:10.526105224
order_001355,cust_00532,delivered,2022-10-24 14:02:51.394278856,2022-10-24 14:02:51.394278856,2022-10-25 07:32:49.593918784,2022-10-26 07:32:49.593918784,2022-11-02 20:32:53.194638928
order_001356,cust_00499,delivered,2022-10-24 19:18:16.779355872,2022-10-24 19:18:16.779355872,2022-10-25 12:47:57.695539108,2022-10-26 12:47:57.695539108,2022-11-03 01:48:35.863172636
order_001357,cust_00339,delivered,2022-10-25 00:33:42.164432884,2022-10-25 00:33:42.164432884,2022-10-25 18:03:05.797159436,2022-10-26 18:03:05.797159436,2022-11-03 07:04:18.531706344
order_001358,cust_00110,delivered,2022-10-25 05:49:07.549509900,2022-10-25 05:49:07.549509900,2022-10-25 23:18:13.898779760,2022-10-26 23:18:13.898779760,2022-11-03 12:20:01.200240048
order_001359,cust_00220,delivered,2022-10-25 11:04:32.934586916,2022-10-25 11:04:32.934586916,2022-10-26 04:33:22.000400084,2022-10-27 04:33:22.000400084,2022-11-03 17:35:43.868773756
order_001360,cust_00238,delivered,2022-10-25 16:19:58.319663932,2022-10-25 16:19:58.319663932,2022-10-26 09:48:30.102020408,2022-10-27 09:48:30.102020408,2022-11-03 22:51:26.537307464
order_001361,cust_00924,delivered,2022-10-25 21:35:23.704740948,2022-10-25 21:35:23.704740948,2022-10-26 15:03:38.203640732,2022-10-27 15:03:38.203640732,2022-11-04 04:07:09.205841168
order_001362,cust_00217,shipped,2022-10-26 02:50:49.089817964,2022-10-26 02:50:49.089817964,2022-10-26 20:18:46.305261056,2022-10-27 20:18:46.305261056,2022-11-04 09:22:51.874374876
order_001363,cust_00006,processing,2022-10-26 08:06:14.474894976,2022-10-26 08:06:14.474894976,2022-10-27 01:33:54.406881380,2022-10-28 01:33:54.406881380,2022-11-04 14:38:34.542908584
order_001364,cust_00708,delivered,2022-10-26 13:21:39.859971992,2022-10-26 13:21:39.859971992,2022-10-27 06:49:02.508501704,2022-10-28 06:49:02.508501704,2022-11-04 19:54:17.211442288
order_001365,cust_00946,processing,2022-10-26 18:37:05.245049008,2022-10-26 18:37:05.245049008,2022-10-27 12:04:10.610122028,2022-10-28 12:04:10.610122028,2022-11-05 01:09:59.879975996
order_001366,cust_00871,shipped,2022-10-26 23:52:30.630126024,2022-10-26 23:52:30.630126024,2022-10-27 17:19:18.711742352,2022-10-28 17:19:18.711742352,2022-11-05 06:25:42.548509704
order_001367,cust_00151,delivered,2022-10-27 05:07:56.015203040,2022-10-27 05:07:56.015203040,2022-10-27 22:34:26.813362676,2022-10-28 22:34:26.813362676,2022-11-05 11:41:25.217043408
order_001368,cust_00258,delivered,2022-10-27 10:23:21.400280056,2022-10-27 10:23:21.400280056,2022-10-28 03:49:34.914983000,2022-10-29 03:49:34.914983000,2022-11-05 16:57:07.885577116
order_001369,cust_00039,delivered,2022-10-27 15:38:46.785357072,2022-10-27 15:38:46.785357072,2022-10-28 09:04:43.016603324,2022-10-29 09:04:43.016603324,2022-11-05 22:12:50.554110824
order_001370,cust_00627,delivered,2022-10-27 20:54:12.170434084,2022-10-27 20:54:12.170434084,2022-10-28 14:19:51.118223648,2022-10-29 14:19:51.118223648,2022-11-06 03:28:33.222644532
order_001371,cust_00582,processing,2022-10-28 02:09:37.555511100,2022-10-28 02:09:37.555511100,2022-10-28 19:34:59.219843972,2022-10-29 19:34:59.219843972,2022-11-06 08:44:15.891178236
order_001372,cust_00838,delivered,2022-10-28 07:25:02.940588116,2022-10-28 07:25:02.940588116,2022-10-29 00:50:07.321464296,2022-10-30 00:50:07.321464296,2022-11-06 13:59:58.559711944
order_001373,cust_00061,delivered,2022-10-28 12:40:28.325665132,2022-10-28 12:40:28.325665132,2022-10-29 06:05:15.423084620,2022-10-30 06:05:15.423084620,2022-11-06 19:15:41.228245652
order_001374,cust_00510,delivered,2022-10-28 17:55:53.710742148,2022-10-28 17:55:53.710742148,2022-10-29 11:20:23.524704944,2022-10-30 11:20:23.524704944,2022-11-07 00:31:23.896779356
order_001375,cust_00597,shipped,2022-10-28 23:11:19.095819164,2022-10-28 23:11:19.095819164,2022-10-29 16:35:31.626325268,2022-10-30 16:35:31.626325268,2022-11-07 05:47:06.565313064
order_001376,cust_00147,delivered,2022-10-29 04:26:44.480896180,2022-10-29 04:26:44.480896180,2022-10-29 21:50:39.727945592,2022-10-30 21:50:39.727945592,2022-11-07 11:02:49.233846772
order_001377,cust_00611,delivered,2022-10-29 09:42:09.865973192,2022-10-29 09:42:09.865973192,2022-10-30 03:05:47.829565916,2022-10-31 03:05:47.829565916,2022-11-07 16:18:31.902380476
order_001378,cust_00615,delivered,2022-10-29 14:57:35.251050208,2022-10-29 14:57:35.251050208,2022-10-30 08:20:55.931186240,2022-10-31 08:20:55.931186240,2022-11-07 21:34:14.570914184
order_001379,cust_00730,delivered,2022-10-29 20:13:00.636127224,2022-10-29 20:13:00.636127224,2022-10-30 13:36:04.032806564,2022-10-31 13:36:04.032806564,2022-11-08 02:49:57.239447892
order_001380,cust_00333,delivered,2022-10-30 01:28:26.021204240,2022-10-30 01:28:26.021204240,2022-10-30 18:51:12.134426888,2022-10-31 18:51:12.134426888,2022-11-08 08:05:39.907981596
order_001381,cust_00056,delivered,2022-10-30 06:43:51.406281256,2022-10-30 06:43:51.406281256,2022-10-31 00:06:20.236047212,2022-11-01 00:06:20.236047212,2022-11-08 13:21:22.576515304
order_001382,cust_00238,delivered,2022-10-30 11:59:16.791358272,2022-10-30 11:59:16.791358272,2022-10-31 05:21:28.337667536,2022-11-01 05:21:28.337667536,2022-11-08 18:37:05.245049012
order_001383,cust_00409,delivered,2022-10-30 17:14:42.176435288,2022-10-30 17:14:42.176435288,2022-10-31 10:36:36.439287860,2022-11-01 10:36:36.439287860,2022-11-08 23:52:47.913582716
order_001384,cust_00263,shipped,2022-10-30 22:30:07.561512300,2022-10-30 22:30:07.561512300,2022-10-31 15:51:44.540908184,2022-11-01 15:51:44.540908184,2022-11-09 05:08:30.582116424
order_001385,cust_00108,delivered,2022-10-31 03:45:32.946589316,2022-10-31 03:45:32.946589316,2022-10-31 21:06:52.642528508,2022-11-01 21:06:52.642528508,2022-11-09 10:24:13.250650132
order_001386,cust_00374,delivered,2022-10-31 09:00:58.331666332,2022-10-31 09:00:58.331666332,2022-11-01 02:22:00.744148832,2022-11-02 02:22:00.744148832,2022-11-09 15:39:55.919183836
order_001387,cust_00300,delivered,2022-10-31 14:16:23.716743348,2022-10-31 14:16:23.716743348,2022-11-01 07:37:08.845769156,2022-11-02 07:37:08.845769156,2022-11-09 20:55:38.587717544
order_001388,cust_00456,delivered,2022-10-31 19:31:49.101820364,2022-10-31 19:31:49.101820364,2022-11-01 12:52:16.947389480,2022-11-02 12:52:16.947389480,2022-11-10 02:11:21.256251252
order_001389,cust_00393,delivered,2022-11-01 00:47:14.486897380,2022-11-01 00:47:14.486897380,2022-11-01 18:07:25.049009804,2022-11-02 18:07:25.049009804,2022-11-10 07:27:03.924784960
order_001390,cust_00205,delivered,2022-11-01 06:02:39.871974392,2022-11-01 06:02:39.871974392,2022-11-01 23:22:33.150630128,2022-11-02 23:22:33.150630128,2022-11-10 12:42:46.593318664
order_001391,cust_00378,delivered,2022-11-01 11:18:05.257051408,2022-11-01 11:18:05.257051408,2022-11-02 04:37:41.252250452,2022-11-03 04:37:41.252250452,2022-11-10 17:58:29.261852372
order_001392,cust_00824,delivered,2022-11-01 16:33:30.642128424,2022-11-01 16:33:30.642128424,2022-11-02 09:52:49.353870776,2022-11-03 09:52:49.353870776,2022-11-10 23:14:11.930386080
order_001393,cust_00711,shipped,2022-11-01 21:48:56.027205440,2022-11-01 21:48:56.027205440,2022-11-02 15:07:57.455491100,2022-11-03 15:07:57.455491100,2022-11-11 04:29:54.598919784
order_001394,cust_00258,delivered,2022-11-02 03:04:21.412282456,2022-11-02 03:04:21.412282456,2022-11-02 20:23:05.557111424,2022-11-03 20:23:05.557111424,2022-11-11 09:45:37.267453492
order_001395,cust_00580,delivered,2022-11-02 08:19:46.797359472,2022-11-02 08:19:46.797359472,2022-11-03 01:38:13.658731748,2022-11-04 01:38:13.658731748,2022-11-11 15:01:19.935987200
order_001396,cust_00916,delivered,2022-11-02 13:35:12.182436488,2022-11-02 13:35:12.182436488,2022-11-03 06:53:21.760352072,2022-11-04 06:53:21.760352072,2022-11-11 20:17:02.604520904
order_001397,cust_00649,delivered,2022-11-02 18:50:37.567513500,2022-11-02 18:50:37.567513500,2022-11-03 12:08:29.861972396,2022-11-04 12:08:29.861972396,2022-11-12 01:32:45.273054612
order_001398,cust_00286,delivered,2022-11-03 00:06:02.952590516,2022-11-03 00:06:02.952590516,2022-11-03 17:23:37.963592720,2022-11-04 17:23:37.963592720,2022-11-12 06:48:27.941588320
order_001399,cust_00343,delivered,2022-11-03 05:21:28.337667532,2022-11-03 05:21:28.337667532,2022-11-03 22:38:46.065213044,2022-11-04 22:38:46.065213044,2022-11-12 12:04:10.610122024
order_001400,cust_00977,delivered,2022-11-03 10:36:53.722744548,2022-11-03 10:36:53.722744548,2022-11-04 03:53:54.166833368,2022-11-05 03:53:54.166833368,2022-11-12 17:19:53.278655732
order_001401,cust_00796,delivered,2022-11-03 15:52:19.107821564,2022-11-03 15:52:19.107821564,2022-11-04 09:09:02.268453692,2022-11-05 09:09:02.268453692,2022-11-12 22:35:35.947189440
order_001402,cust_00630,delivered,2022-11-03 21:07:44.492898580,2022-11-03 21:07:44.492898580,2022-11-04 14:24:10.370074016,2022-11-05 14:24:10.370074016,2022-11-13 03:51:18.615723144
order_001403,cust_00393,shipped,2022-11-04 02:23:09.877975596,2022-11-04 02:23:09.877975596,2022-11-04 19:39:18.471694340,2022-11-05 19:39:18.471694340,2022-11-13 09:07:01.284256852
order_001404,cust_00728,canceled,2022-11-04 07:38:35.263052608,2022-11-04 07:38:35.263052608,2022-11-05 00:54:26.573314664,2022-11-06 00:54:26.573314664,2022-11-13 14:22:43.952790560
order_001405,cust_00798,canceled,2022-11-04 12:54:00.648129624,2022-11-04 12:54:00.648129624,2022-11-05 06:09:34.674934988,2022-11-06 06:09:34.674934988,2022-11-13 19:38:26.621324268
order_001406,cust_00358,processing,2022-11-04 18:09:26.033206640,2022-11-04 18:09:26.033206640,2022-11-05 11:24:42.776555312,2022-11-06 11:24:42.776555312,2022-11-14 00:54:09.289857972
order_001407,cust_00340,delivered,2022-11-04 23:24:51.418283656,2022-11-04 23:24:51.418283656,2022-11-05 16:39:50.878175636,2022-11-06 16:39:50.878175636,2022-11-14 06:09:51.958391680
